idData;nrOrders;nrPostMen;idOrder;idPostMan;maxLoad;currentLoad;activeOrder;personalGain;distance;goingToPostOfiice;estimatedTime;proposal;decision
6433;132;7;133;15;7;0;0;1.1;44.92202196963348;0;24;1.1858;0
6434;133;7;133;12;10;0;4;1.3;24.7436345108046;1;24;0.5031;1
6435;133;7;133;16;20;12;17;1.09;29.97288486838342;0;24;0.78371;0
6436;133;7;133;18;7;0;0;1.3;38.91065360278587;0;24;1.2142;0
6437;133;7;134;12;10;0;5;1.3;3.5910637886498407;1;36;0.0728;1
6438;134;7;134;17;7;0;0;1.2;23.420438121105928;0;36;0.6744;0
6439;133;7;134;13;9;4;8;1.4;17.190054018915053;0;36;0.5781999999999999;0
6440;134;7;134;16;20;12;17;1.09;11.399198418476471;0;36;0.29866000000000004;0
6441;134;7;134;15;7;0;0;1.1;26.962784580812052;0;36;0.7117000000000001;0
6442;134;7;134;18;7;0;0;1.3;20.95141621396445;0;36;0.6539;0
6443;134;7;134;14;4;0;0;1.5;22.590935160038175;0;36;0.8130000000000001;0
6444;134;7;135;14;4;0;0;1.5;40.27080957744617;0;72;1.4489999999999998;0
6445;134;7;135;13;9;3;7;1.4;36.85123312155673;0;72;1.2376;0
6446;134;7;135;16;20;12;17;1.09;29.600900051049436;0;72;0.7739;0
6447;134;7;135;17;7;0;0;1.2;41.10031253851393;0;72;1.1832;0
6448;134;7;135;12;10;6;6;1.3;22.090478568779407;0;72;0.6890000000000001;1
6449;134;7;135;18;7;0;0;1.3;38.63129063137245;0;72;1.2051;0
6450;134;7;135;15;7;0;0;1.1;44.64265899822006;0;72;1.1781000000000001;0
6451;135;7;136;12;10;5;6;1.3;20.99454098116469;0;24;0.6539;1
6452;135;7;136;13;9;3;7;1.4;35.89080553012566;0;24;1.2053999999999998;0
6453;135;7;136;14;4;0;0;1.5;37.23492329242987;0;24;1.3395000000000001;0
6454;135;7;136;17;7;0;0;1.2;38.06442625349762;0;24;1.0956;0
6455;135;7;136;15;7;0;0;1.1;41.606772713203746;0;24;1.0978;0
6456;135;7;136;16;20;12;17;1.09;28.13274549235586;0;24;0.7357500000000001;0
6457;135;7;136;18;7;0;0;1.3;35.59540434635615;0;24;1.1102;0
6458;137;7;137;18;7;0;0;1.3;25.499013001317007;0;84;0.7956;0
6459;136;7;137;13;9;2;6;1.4;26.4997250328148;0;84;0.8904;0
6460;136;7;137;15;7;0;0;1.1;31.51038136816461;0;84;0.8316000000000001;0
6461;136;7;137;14;4;0;0;1.5;27.13853194739073;0;84;0.9765;0
6462;137;7;137;16;20;11;16;1.09;19.598665040275392;0;84;0.5123;0
6463;137;7;137;17;7;0;0;1.2;27.968034908458485;0;84;0.8052;0
6464;136;7;137;12;10;4;6;1.3;13.665952490421548;0;84;0.42640000000000006;1
6465;138;7;138;18;7;0;0;1.3;34.87650252202591;0;24;1.0881;0
6466;137;7;138;12;10;4;7;1.3;23.672634151517933;0;24;0.7384000000000001;1
6467;138;7;138;13;9;2;6;1.4;36.130769459406324;0;24;1.2138;0
6468;137;7;138;14;4;0;0;1.5;36.51602146809964;0;24;1.314;0
6469;137;7;138;15;7;0;0;1.1;40.88787088887351;0;24;1.0791000000000002;0
6470;137;7;138;16;20;11;16;1.09;29.24846007001369;0;24;0.76518;0
6471;138;7;138;17;7;0;0;1.2;37.345524429167384;0;24;1.0752;0
6472;139;7;139;17;7;0;0;1.2;30.557147862682363;0;60;0.8795999999999999;0
6473;139;7;139;13;9;2;6;1.4;30.140756778194664;0;60;1.0122;0
6474;138;7;139;16;20;10;15;1.09;23.19615713257764;0;60;0.6060400000000001;1
6475;138;7;139;12;10;4;8;1.3;18.75762179967724;0;60;0.5850000000000001;0
6476;139;7;139;18;7;0;0;1.3;28.08812595554088;0;60;0.8762000000000001;0
6477;139;7;139;15;7;0;0;1.1;34.09949432238849;0;60;0.8998;0
6478;139;7;139;14;4;0;0;1.5;29.72764490161461;0;60;1.0695;0
6479;139;7;140;15;7;0;0;1.1;45.52518151659602;0;96;1.2023000000000001;0
6480;139;7;140;18;7;0;0;1.3;39.513813149748415;0;96;1.2337;0
6481;139;7;140;12;10;3;8;1.3;32.620219004623635;0;96;1.0179;0
6482;140;7;140;17;7;0;0;1.2;41.9828350568899;0;96;1.2096;0
6483;139;7;140;14;4;0;0;1.5;41.153332095822144;0;96;1.482;0
6484;139;7;140;13;9;0;4;1.4;43.79738025015995;0;96;1.4727999999999999;1
6485;139;7;140;16;20;10;15;1.09;35.418576304949895;0;96;0.92759;0
6486;140;7;141;13;9;0;4;1.4;36.47277847516996;1;72;0.5684;1
6487;140;7;141;18;7;0;0;1.3;35.52254470809177;0;72;1.1089;0
6488;140;7;141;12;10;3;8;1.3;31.25115123969933;0;72;0.9750000000000001;0
6489;140;7;141;15;7;0;0;1.1;41.53391307493938;0;72;1.0967;0
6490;140;7;141;16;20;8;14;1.09;33.984616423398734;0;72;0.8894400000000001;0
6491;141;7;141;14;4;0;0;1.5;37.16206365416549;0;72;1.338;0
6492;141;7;141;17;7;0;0;1.2;37.99156661523325;0;72;1.0944;0
6493;142;7;142;16;20;7;13;1.09;37.806312167615786;0;84;0.9886300000000001;0
6494;141;7;142;14;4;0;0;1.5;39.96273063449323;0;84;1.4385;0
6495;141;7;142;12;10;2;7;1.3;37.36421395313233;0;84;1.1661000000000001;0
6496;142;7;142;17;7;0;0;1.2;40.79223359556098;0;84;1.1747999999999998;0
6497;141;7;142;18;7;0;0;1.3;38.323211688419505;0;84;1.196;0
6498;141;7;142;15;7;0;0;1.1;44.334580055267104;0;84;1.1704;0
6499;142;7;142;13;9;0;5;1.4;35.940112122164365;1;84;0.6621999999999999;1
6500;143;7;143;13;9;0;6;1.4;33.05121575892784;1;60;0.6776;0
6501;143;7;143;18;7;0;0;1.3;38.767648658516315;0;60;1.2103000000000002;0
6502;142;7;143;14;4;0;0;1.5;40.40716760459004;0;60;1.455;0
6503;143;7;143;17;7;0;0;1.2;41.23667056565779;0;60;1.188;0
6504;143;7;143;12;10;1;6;1.3;40.90932547272776;0;60;1.2766;1
6505;143;7;143;15;7;0;0;1.1;44.77901702536391;0;60;1.1825;0
6506;142;7;143;16;20;7;13;1.09;38.28880984805254;0;60;1.00171;0
6507;143;7;144;16;20;7;13;1.09;36.67294565580626;0;48;0.9592;0
6508;143;7;144;18;7;0;0;1.3;36.512457319577344;0;48;1.1388;0
6509;143;7;144;15;7;0;0;1.1;42.52382568642494;0;48;1.122;0
6510;143;7;144;12;10;0;5;1.3;40.01125794178949;1;48;0.5577;0
6511;143;7;144;14;4;0;0;1.5;38.15197626565107;0;48;1.3725;0
6512;143;7;144;13;9;0;7;1.4;27.46269108665554;1;48;0.6005999999999999;1
6513;144;7;144;17;7;0;0;1.2;38.98147922671882;0;48;1.122;0
6514;145;7;145;14;4;0;0;1.5;46.95274511919577;0;24;1.6905000000000001;0
6515;144;7;145;17;7;0;0;1.2;47.78224808026353;0;24;1.3764;0
6516;144;7;145;18;7;0;0;1.3;45.31322617312205;0;24;1.4144;0
6517;145;7;145;15;7;0;0;1.1;51.32459453996965;0;24;1.3552000000000002;0
6518;145;7;145;16;20;6;12;1.09;45.84099908008626;0;24;1.1990000000000003;0
6519;144;7;145;12;10;0;6;1.3;45.478693462000855;1;24;0.2665;0
6520;144;7;145;13;9;0;7;1.4;32.93012660686691;1;24;0.24359999999999996;1
6521;146;7;146;15;7;0;0;1.1;49.53414072107393;0;24;1.3079;0
6522;146;7;146;16;20;4;10;1.09;44.61977433758321;0;24;1.16739;0
6523;145;7;146;13;9;0;8;1.4;27.804672787971192;1;24;0.1834;0
6524;146;7;146;17;7;0;0;1.2;45.99179426136781;0;24;1.3248;0
6525;146;7;146;12;10;0;6;1.3;40.35323964310514;1;24;0.25220000000000004;1
6526;146;7;146;18;7;0;0;1.3;43.52277235422633;0;24;1.3585;0
6527;146;7;146;14;4;0;0;1.5;45.162291300300055;0;24;1.6260000000000001;0
6528;146;7;147;13;9;9;9;1.4;9.353752644457998;0;12;0.6272;0
6529;146;7;147;18;7;0;0;1.3;27.53681756611051;0;12;0.8593000000000001;0
6530;146;7;147;17;7;0;0;1.2;30.00583947325199;0;12;0.864;0
6531;146;7;147;15;7;0;0;1.1;33.54818593295811;0;12;0.8855;0
6532;146;7;147;12;10;0;6;1.3;21.033951521655986;1;12;0.2782;1
6533;146;7;147;16;20;4;10;1.09;28.781858699965518;0;12;0.75319;0
6534;147;7;147;14;4;0;0;1.5;29.176336512184236;0;12;1.0499999999999998;0
6535;148;7;148;15;7;0;0;1.1;38.202634368955785;0;72;1.0087000000000002;0
6536;147;7;148;14;4;0;0;1.5;33.83078494818191;0;72;1.218;0
6537;147;7;148;18;7;0;0;1.3;32.191266002108186;0;72;1.0049000000000001;0
6538;148;7;148;17;7;0;0;1.2;34.66028790924966;0;72;0.9984000000000001;0
6539;148;7;148;16;20;3;9;1.09;34.25635507779734;0;72;0.8959800000000001;0
6540;147;7;148;12;10;0;7;1.3;22.348399957653662;1;72;0.4238;1
6541;148;7;148;13;9;9;9;1.4;17.34820108045567;0;72;1.1676;0
6542;149;7;149;15;7;0;0;1.1;36.12343824171108;0;96;0.9537000000000001;0
6543;149;7;149;17;7;0;0;1.2;32.581091782004954;0;96;0.9384;0
6544;149;7;149;18;7;0;0;1.3;30.112069874863476;0;96;0.9399000000000002;0
6545;149;7;149;16;20;2;8;1.09;33.57419054797076;0;96;0.8785400000000001;0
6546;149;7;149;14;4;0;0;1.5;31.7515888209372;0;96;1.143;0
6547;148;7;149;13;9;9;9;1.4;18.60400495321096;0;96;1.2516;0
6548;149;7;149;12;10;0;8;1.3;16.93420383040895;1;96;0.35880000000000006;1
6549;149;7;150;15;7;0;0;1.1;44.602455566590194;0;72;1.1769999999999998;0
6550;149;7;150;17;7;0;0;1.2;41.06010910688407;0;72;1.182;0
6551;149;7;150;16;20;2;8;1.09;43.4866423014503;0;72;1.13687;0
6552;149;7;150;14;4;0;0;1.5;40.23060614581632;0;72;1.4475;0
6553;149;7;150;12;10;0;9;1.3;22.078221155288066;1;72;0.6227;0
6554;149;7;150;13;9;8;8;1.4;29.272290893939058;0;72;0.9827999999999999;1
6555;149;7;150;18;7;0;0;1.3;38.59108719974259;0;72;1.2038;0
6556;150;7;151;14;4;0;0;1.5;33.53579331039375;0;12;1.2075;0
6557;150;7;151;13;9;8;8;1.4;25.246137217177814;0;12;0.8483999999999999;0
6558;150;7;151;18;7;0;0;1.3;31.89627436432002;0;12;0.9958;0
6559;150;7;151;15;7;0;0;1.1;37.90764273116763;0;12;1.001;0
6560;150;7;151;16;20;1;7;1.09;38.752013288328335;0;12;1.0137;1
6561;150;7;151;17;7;0;0;1.2;34.3652962714615;0;12;0.9899999999999999;0
6562;150;7;151;12;10;10;10;1.3;14.507975920866894;0;12;0.9048000000000002;0
6563;151;7;152;15;7;0;0;1.1;48.26662745176153;0;48;1.2738;0
6564;151;7;152;18;7;0;0;1.3;42.25525908491393;0;48;1.3182;0
6565;151;7;152;13;9;8;9;1.4;38.54386571154307;0;48;2.59;0
6566;151;7;152;12;10;10;10;1.3;28.200293974794132;0;48;1.7575999999999998;0
6567;151;7;152;16;20;0;6;1.09;45.83882220021863;1;48;0.35425000000000006;1
6568;151;7;152;17;7;0;0;1.2;44.724280992055405;0;48;1.2875999999999999;0
6569;151;7;152;14;4;0;0;1.5;43.89477803098765;0;48;1.5795;0
6570;153;7;153;16;20;0;7;1.09;38.647493581362795;1;60;0.25070000000000003;1
6571;153;7;153;18;7;0;0;1.3;38.39726379939143;0;60;1.1985999999999999;0
6572;152;7;153;17;7;0;0;1.2;40.866285706532906;0;60;1.1772;0
6573;153;7;153;15;7;0;0;1.1;44.40863216623903;0;60;1.1725999999999999;0
6574;153;7;153;14;4;0;0;1.5;40.03678274546516;0;60;1.4415;0
6575;153;7;153;13;9;7;8;1.4;37.22790492138326;0;60;1.2515999999999998;0
6576;152;7;153;12;10;9;9;1.3;26.95159704999884;0;60;0.8411000000000001;0
6577;153;7;154;13;9;7;8;1.4;30.543849841553953;0;60;1.0262;0
6578;153;7;154;12;10;9;9;1.3;20.132025286752327;0;60;0.6279;0
6579;153;7;154;15;7;0;0;1.1;35.85485306690349;0;60;0.9460000000000001;0
6580;153;7;154;16;20;0;8;1.09;26.760381148693913;1;60;0.1526;1
6581;154;7;154;17;7;0;0;1.2;32.31250660719736;0;60;0.9299999999999999;0
6582;153;7;154;14;4;0;0;1.5;31.483003646129607;0;60;1.1325;0
6583;154;7;154;18;7;0;0;1.3;29.843484700055882;0;60;0.9308;0
6584;154;7;155;13;9;6;7;1.4;41.3956057711443;0;12;1.3902;0
6585;154;7;155;18;7;0;0;1.3;40.57886315001556;0;12;1.2662;0
6586;154;7;155;12;10;8;8;1.3;29.722497432982223;0;12;0.9269000000000002;0
6587;154;7;155;16;20;0;9;1.09;34.162426265320256;1;12;0.20274;1
6588;154;7;155;14;4;0;0;1.5;42.218382096089286;0;12;1.5194999999999999;0
6589;154;7;155;15;7;0;0;1.1;46.590231516863156;0;12;1.2298;0
6590;155;7;155;17;7;0;0;1.2;43.04788505715703;0;12;1.2395999999999998;0
6591;155;7;156;12;10;8;8;1.3;20.802534002767672;0;60;0.6487;0
6592;155;7;156;14;4;0;0;1.5;33.126208403975205;0;60;1.1925;0
6593;156;7;156;17;7;0;0;1.2;33.95571136504296;0;60;0.9779999999999999;0
6594;155;7;156;15;7;0;0;1.1;37.49805782474908;0;60;0.99;0
6595;156;7;156;16;20;0;10;1.09;21.736919239872844;1;60;0.15151000000000003;1
6596;155;7;156;18;7;0;0;1.3;31.486689457901484;0;60;0.9828;0
6597;155;7;156;13;9;6;7;1.4;32.485373904077825;0;60;1.0919999999999999;0
6598;156;7;157;12;10;8;8;1.3;14.21248992962579;0;36;0.4433;0
6599;157;7;157;17;7;0;0;1.2;25.92545514985762;0;36;0.7464;0
6600;156;7;157;14;4;0;0;1.5;25.095952188789866;0;36;0.903;0
6601;156;7;157;13;9;5;6;1.4;25.057898148889674;0;36;0.8413999999999999;0
6602;157;7;157;18;7;0;0;1.3;23.45643324271614;0;36;0.7319000000000001;0
6603;157;7;157;16;20;0;11;1.09;10.373329691354169;1;36;0.12644000000000002;1
6604;157;7;157;15;7;0;0;1.1;29.467801609563743;0;36;0.7777000000000001;0
6605;158;7;158;17;7;0;0;1.2;36.354073573888996;0;24;1.0464;0
6606;158;7;158;18;7;0;0;1.3;33.885051666747515;0;24;1.0569;0
6607;158;7;158;16;20;0;12;1.09;17.468614782052214;1;24;0.18312000000000003;1
6608;158;7;158;15;7;0;0;1.1;39.89642003359512;0;24;1.0527;0
6609;158;7;158;14;4;0;0;1.5;35.52457061282124;0;24;1.278;0
6610;158;7;158;12;10;7;7;1.3;23.479716808030133;0;24;0.7319;0
6611;158;7;158;13;9;4;5;1.4;37.78652421605601;0;24;1.2684;0
6612;159;7;159;16;20;13;13;1.09;3.613143205239413;0;36;0.09483;1
6613;159;7;159;13;9;2;3;1.4;26.363879270982892;0;36;0.8862;0
6614;159;7;159;14;4;0;0;1.5;22.737389754525488;0;36;0.8190000000000001;0
6615;159;7;159;17;7;0;0;1.2;23.56689271559324;0;36;0.6792;0
6616;159;7;159;18;7;0;0;1.3;21.09787080845176;0;36;0.6591;0
6617;159;7;159;12;10;7;7;1.3;10.583694979593467;0;36;0.3302;0
6618;158;7;159;15;7;0;0;1.1;27.109239175299365;0;36;0.7161000000000001;0
6619;159;7;160;18;7;0;0;1.3;32.57078444825396;0;48;1.0166000000000002;0
6620;159;7;160;13;9;1;2;1.4;39.50963178074336;0;48;1.3272;1
6621;159;7;160;12;10;7;7;1.3;23.232882312225776;0;48;0.7254;0
6622;159;7;160;16;20;12;13;1.09;18.076058582086066;0;48;0.4730600000000001;0
6623;159;7;160;14;4;0;0;1.5;34.21030339432768;0;48;1.2315;0
6624;159;7;160;17;7;0;0;1.2;35.039806355395434;0;48;1.0091999999999999;0
6625;159;7;160;15;7;0;0;1.1;38.58215281510156;0;48;1.0186;0
6626;161;7;161;17;7;0;0;1.2;31.65448206659685;0;84;0.9119999999999999;0
6627;161;7;161;15;7;0;0;1.1;35.19682852630297;0;84;0.9295;0
6628;161;7;161;14;4;0;0;1.5;30.824979105529096;0;84;1.1099999999999999;0
6629;161;7;161;13;9;0;1;1.4;35.40754127714383;1;84;0.35559999999999997;1
6630;161;7;161;16;20;11;13;1.09;17.447620951211057;0;84;0.45671000000000006;0
6631;161;7;161;12;10;7;7;1.3;21.91611775092224;0;84;0.6838000000000001;0
6632;160;7;161;18;7;0;0;1.3;29.185460159455367;0;84;0.9113000000000001;0
6633;161;7;162;15;7;0;0;1.1;40.249228949230506;0;72;1.0626;0
6634;161;7;162;12;10;6;6;1.3;27.99570359240141;0;72;0.8735999999999999;0
6635;161;7;162;16;20;11;13;1.09;25.535083264668017;0;72;0.66817;0
6636;161;7;162;18;7;0;0;1.3;34.2378605823829;0;72;1.0686000000000002;0
6637;162;7;162;14;4;0;0;1.5;35.87737952845663;0;72;1.2915;0
6638;161;7;162;13;9;0;2;1.4;37.126608366738026;1;72;0.11199999999999999;1
6639;162;7;162;17;7;0;0;1.2;36.70688248952438;0;72;1.0572;0
6640;163;7;163;12;10;5;5;1.3;30.58819090533451;0;12;0.9542;0
6641;163;7;163;17;7;0;0;1.2;38.201883398093415;0;12;1.1004;0
6642;163;7;163;13;9;0;3;1.4;35.28827594197373;1;12;0.2576;1
6643;163;7;163;18;7;0;0;1.3;35.73286149095193;0;12;1.1154;0
6644;163;7;163;14;4;0;0;1.5;37.37238043702566;0;12;1.3455;0
6645;163;7;163;16;20;10;12;1.09;27.507594868493918;0;12;0.7193999999999999;0
6646;163;7;163;15;7;0;0;1.1;41.74422985779954;0;12;1.1022;0
6647;163;7;164;16;20;9;11;1.09;23.46680105573152;0;36;0.6136699999999999;0
6648;163;7;164;14;4;0;0;1.5;32.17684042358742;0;36;1.158;0
6649;163;7;164;12;10;5;5;1.3;25.49010494573281;0;36;0.7956;0
6650;163;7;164;13;9;0;4;1.4;26.759402595202157;1;36;0.4003999999999999;1
6651;163;7;164;15;7;0;0;1.1;36.5486898443613;0;36;0.9647000000000001;0
6652;164;7;164;17;7;0;0;1.2;33.006343384655175;0;36;0.9504;0
6653;163;7;164;18;7;0;0;1.3;30.5373214775137;0;36;0.9529;0
6654;165;7;165;16;20;8;10;1.09;38.33661595699167;0;60;1.00389;0
6655;165;7;165;15;7;0;0;1.1;48.40222627988925;0;60;1.2782;0
6656;165;7;165;13;9;0;5;1.4;35.274605697396765;1;60;0.35419999999999996;1
6657;164;7;165;14;4;0;0;1.5;44.030376859115364;0;60;1.5855;0
6658;165;7;165;18;7;0;0;1.3;42.39085791304164;0;60;1.3234000000000001;0
6659;165;7;165;12;10;5;5;1.3;38.23242607514357;0;60;1.1934;0
6660;165;7;165;17;7;0;0;1.2;44.859879820183124;0;60;1.2924;0
6661;166;7;166;15;7;0;0;1.1;28.328617818008595;0;96;0.748;0
6662;166;7;166;14;4;0;0;1.5;23.95676839723472;0;96;0.8624999999999999;0
6663;166;7;166;18;7;0;0;1.3;22.317249451160993;0;96;0.6968000000000001;0
6664;166;7;166;17;7;0;0;1.2;24.78627135830247;0;96;0.714;0
6665;165;7;166;13;9;0;6;1.4;11.867663902182784;1;96;0.12459999999999999;1
6666;166;7;166;12;10;5;5;1.3;19.705330307828643;0;96;0.6149;0
6667;166;7;166;16;20;7;9;1.09;18.600826161658457;0;96;0.48723;0
6668;166;7;167;16;20;7;9;1.09;29.045497552793705;0;60;0.7597300000000001;0
6669;166;7;167;14;4;0;0;1.5;34.216547940921906;0;60;1.2315;0
6670;166;7;167;13;9;0;7;1.4;18.794110112536636;1;60;0.32899999999999996;1
6671;166;7;167;18;7;0;0;1.3;32.57702899484818;0;60;1.0166000000000002;0
6672;166;7;167;15;7;0;0;1.1;38.58839736169578;0;60;1.0186;0
6673;166;7;167;12;10;3;3;1.3;30.837947108021304;0;60;0.962;0
6674;167;7;167;17;7;0;0;1.2;35.04605090198966;0;60;1.0091999999999999;0
6675;168;7;168;15;7;0;0;1.1;40.44370188046659;0;12;1.0681;0
6676;168;7;168;18;7;0;0;1.3;34.432333513618985;0;12;1.0751;0
6677;168;7;168;16;20;7;9;1.09;31.794614042692668;0;12;0.8327600000000001;1
6678;168;7;168;12;10;3;3;1.3;31.406500942701054;0;12;0.9802000000000001;0
6679;167;7;168;13;9;0;8;1.4;17.31608129797411;1;12;0.16659999999999997;0
6680;168;7;168;17;7;0;0;1.2;36.90135542076047;0;12;1.0632;0
6681;168;7;168;14;4;0;0;1.5;36.07185245969271;0;12;1.299;0
6682;168;7;169;13;9;9;9;1.4;23.368931514795594;0;60;1.5708;1
6683;168;7;169;16;20;7;9;1.09;39.00961348871574;0;60;1.02024;0
6684;168;7;169;15;7;0;0;1.1;46.163545487239304;0;60;1.2188;0
6685;168;7;169;12;10;3;3;1.3;36.48584812829722;0;60;1.1388;0
6686;168;7;169;14;4;0;0;1.5;41.791696066465434;0;60;1.5045000000000002;0
6687;168;7;169;18;7;0;0;1.3;40.152177120391706;0;60;1.2532;0
6688;169;7;169;17;7;0;0;1.2;42.62119902753318;0;60;1.2276;0
6689;170;7;170;12;10;3;3;1.3;36.23977733044665;0;60;1.131;0
6690;170;7;170;14;4;0;0;1.5;41.453196069956945;0;60;1.4925;0
6691;170;7;170;18;7;0;0;1.3;39.81367712388322;0;60;1.2428;0
6692;169;7;170;13;9;8;8;1.4;26.38683008511035;0;60;0.8876;0
6693;170;7;170;16;20;6;9;1.09;38.72129792736166;0;60;1.0137;1
6694;170;7;170;15;7;0;0;1.1;45.825045490730815;0;60;1.2100000000000002;0
6695;170;7;170;17;7;0;0;1.2;42.28269903102469;0;60;1.2180000000000002;0
6696;170;7;171;14;4;0;0;1.5;31.178526414728726;0;36;1.1219999999999999;0
6697;171;7;171;18;7;0;0;1.3;29.539007468655;0;36;0.9217000000000001;0
6698;170;7;171;16;20;6;9;1.09;29.038652944642248;0;36;0.7597300000000001;1
6699;170;7;171;12;10;3;3;1.3;26.775951296540036;0;36;0.8359000000000001;0
6700;171;7;171;13;9;8;9;1.4;19.445233533616264;0;36;1.3075999999999999;0
6701;171;7;171;15;7;0;0;1.1;35.55037583550261;0;36;0.9383;0
6702;171;7;171;17;7;0;0;1.2;32.00802937579648;0;36;0.9216;0
6703;172;7;172;12;10;3;3;1.3;39.18735201828108;0;12;1.2233;0
6704;172;7;172;16;20;5;9;1.09;40.970325955511996;0;12;1.07256;0
6705;172;7;172;14;4;0;0;1.5;42.162339864747324;0;12;1.518;0
6706;172;7;172;18;7;0;0;1.3;40.5228209186736;0;12;1.2649000000000001;0
6707;172;7;172;15;7;0;0;1.1;46.53418928552121;0;12;1.2287000000000001;0
6708;172;7;172;17;7;0;0;1.2;42.991842825815084;0;12;1.2384;0
6709;171;7;172;13;9;7;8;1.4;32.71252916594156;0;12;1.099;1
6710;173;7;173;13;9;6;7;1.4;17.990317020072386;0;12;0.6047999999999999;1
6711;173;7;173;18;7;0;0;1.3;24.653953309545457;0;12;0.7696;0
6712;172;7;173;14;4;0;0;1.5;26.293472255619182;0;12;0.9465;0
6713;172;7;173;12;10;2;2;1.3;22.744505337323627;0;12;0.7098000000000001;0
6714;173;7;173;16;20;4;9;1.09;26.087569800004296;0;12;0.6823400000000001;0
6715;172;7;173;15;7;0;0;1.1;30.66532167639306;0;12;0.8096000000000001;0
6716;173;7;173;17;7;0;0;1.2;27.122975216686935;0;12;0.7812;0
6717;173;7;174;13;9;6;8;1.4;22.64150385824344;0;36;0.7602;0
6718;173;7;174;15;7;0;0;1.1;34.090211064986136;0;36;0.8998;0
6719;173;7;174;16;20;3;8;1.09;30.0256491416431;0;36;0.78589;0
6720;173;7;174;17;7;0;0;1.2;30.54786460528001;0;36;0.8795999999999999;0
6721;173;7;174;14;4;0;0;1.5;29.71836164421226;0;36;1.0695;0
6722;173;7;174;18;7;0;0;1.3;28.078842698138534;0;36;0.8762000000000001;0
6723;174;7;174;12;10;2;2;1.3;24.61627341727652;0;36;0.7683;1
6724;174;7;175;15;7;0;0;1.1;31.308909636339823;0;84;0.8261000000000001;0
6725;174;7;175;16;20;2;7;1.09;27.57934214944621;0;84;0.7215800000000001;0
6726;175;7;175;18;7;0;0;1.3;25.29754126949222;0;84;0.7891;0
6727;174;7;175;14;4;0;0;1.5;26.937060215565946;0;84;0.9690000000000001;0
6728;174;7;175;12;10;2;2;1.3;20.90505387261143;0;84;0.6513;1
6729;174;7;175;13;9;4;7;1.4;21.81520497184502;0;84;0.7322;0
6730;175;7;175;17;7;0;0;1.2;27.7665631766337;0;84;0.7992;0
6731;175;7;176;16;20;2;7;1.09;26.728776047565518;0;48;0.6997800000000001;0
6732;175;7;176;18;7;0;0;1.3;24.030218243620634;0;48;0.7501;0
6733;175;7;176;15;7;0;0;1.1;30.041586610468237;0;48;0.7931;0
6734;176;7;176;17;7;0;0;1.2;26.499240150762112;0;48;0.7632;0
6735;175;7;176;14;4;0;0;1.5;25.66973718969436;0;48;0.9239999999999999;0
6736;175;7;176;12;10;2;3;1.3;19.462160228865066;0;48;0.6071000000000001;1
6737;175;7;176;13;9;3;6;1.4;20.950230124929888;0;48;0.7041999999999999;0
6738;176;7;177;15;7;0;0;1.1;41.024287742563445;0;60;1.0824;0
6739;176;7;177;16;20;1;6;1.09;38.596204522947275;0;60;1.0093400000000001;0
6740;177;7;177;17;7;0;0;1.2;37.48194128285732;0;60;1.0788;0
6741;176;7;177;14;4;0;0;1.5;36.652438321789575;0;60;1.3185;0
6742;176;7;177;12;10;2;4;1.3;31.04619645416345;0;60;0.9685;1
6743;176;7;177;13;9;2;5;1.4;32.05179269081407;0;60;1.0766;0
6744;177;7;177;18;7;0;0;1.3;35.012919375715846;0;60;1.092;0
6745;177;7;178;16;20;1;6;1.09;45.377644036399865;0;72;1.1870100000000001;1
6746;177;7;178;12;10;2;5;1.3;37.87604849991992;0;72;1.1817;0
6747;177;7;178;18;7;0;0;1.3;40.55220958986494;0;72;1.2649000000000001;0
6748;177;7;178;15;7;0;0;1.1;46.563577956712535;0;72;1.2287000000000001;0
6749;177;7;178;17;7;0;0;1.2;43.02123149700641;0;72;1.2384;0
6750;177;7;178;14;4;0;0;1.5;42.191728535938665;0;72;1.518;0
6751;177;7;178;13;9;2;5;1.4;37.623618397848375;0;72;1.2642;0
6752;178;7;179;14;4;0;0;1.5;22.740080362199716;0;84;0.8190000000000001;0
6753;178;7;179;13;9;2;5;1.4;18.903331920884764;0;84;0.6355999999999999;0
6754;179;7;179;16;20;0;5;1.09;23.207107153089897;1;84;0.03815;1
6755;179;7;179;18;7;0;0;1.3;21.10056141612599;0;84;0.6591;0
6756;178;7;179;12;10;2;6;1.3;20.269012172391445;0;84;0.6331;0
6757;178;7;179;17;7;0;0;1.2;23.56958332326747;0;84;0.6792;0
6758;179;7;179;15;7;0;0;1.1;27.111929782973593;0;84;0.7161000000000001;0
6759;179;7;180;13;9;1;4;1.4;28.266109025718148;0;36;0.9491999999999998;0
6760;179;7;180;12;10;1;5;1.3;30.628889263626707;0;36;0.9555;0
6761;179;7;180;17;7;0;0;1.2;31.753707670164708;0;36;0.9144;0
6762;179;7;180;14;4;0;0;1.5;30.924204709096955;0;36;1.113;0
6763;179;7;180;15;7;0;0;1.1;35.29605412987083;0;36;0.9317000000000001;0
6764;179;7;180;16;20;0;6;1.09;28.057898166653803;1;36;0.24852000000000002;1
6765;179;7;180;18;7;0;0;1.3;29.28468576302323;0;36;0.9139000000000002;0
6766;180;7;181;16;20;0;7;1.09;28.87755230007945;1;24;0.02398;1
6767;180;7;181;15;7;0;0;1.1;39.44904159662981;0;24;1.0417;0
